document_index,similarity_score,comment
167,0.9817197949383889,tarla bahçe kenar çit örmek kullanılan çalı
168,0.9840070344206845,taş oynanan bir oyun
169,0.9811606075759156,ağaç kol ilk ayrıldık yer
170,0.982934961946091,büyük tah kaşık yannık ik çömç ayran al
171,0.9793560987311882,keç kıl dokunan yayg olarak kullanılan düz desens dok
172,0.6350148615642257,davul tokmak
173,0.9824590165306663,tohum bir ağaç
174,0.8128723305024317,yukar doğr
175,0.03213726136935276,cep
176,0.9763871686384492,ev
177,0.2860787310701176,tohumluk
178,0.9392000907681078,dolm tüfek kötü
179,-0.027616223718852938,dantel
180,0.9557029228867163,tarla nem alma
181,0.9835610318149959,küçük bir hareket kıpır
182,0.9514564122839315,payandalık yapmak dayak dur unluk beygir yükleyel
183,0.21525645581181496,eskimek
184,0.8632838651208887,önç
185,0.11812890566851625,başl baka
186,0.28197845919665715,mahsus
187,0.8962465566996604,bak
188,-0.06231415993199514,delilen
189,0.9685683161218881,sürek dönmemek üzer
190,0.41273779571047564,tekm
191,0.9645897111323483,tarhan aş karıştırma yarayan aygıt
192,0.5949543511986293,toplamak
193,0.9800694898163246,bir sonraki gün
194,0.07624680871049991,devir
195,-0.06360294675916317,öteki
196,0.010838246423188626,teyz
197,0.6026415114020401,gir
198,0.42206871499617027,girmek
199,0.937394395656135,fazl taşk
200,0.22795985245968212,yarık yarık
201,0.983360351435459,büyük taş
202,0.919244701559816,sık
203,0.9826762515673817,çit kullanılan ağaç kazık bahçe ağıl bir yük dikeç gerek
204,0.6617309042272789,anahtar
205,0.9048582529833495,güzel konuşan
206,-0.07941595909156812,kilitlemek
207,0.8988844971734259,dur
208,0.20568918790184249,dinl hel
209,0.8672362379199843,ani orta çıkmak
210,0.978393699227216,ek sap pato atma yarayan alet
211,0.0907053022659062,çekiştirmek
212,0.4278029613070002,takl
213,0.07158734852360688,durt
214,0.4278029613070002,takl
215,0.9753415682499075,büyük bakır kazan
216,0.9587572995448759,çamaşır yıkamak der perşemp gün ana yuyacak
217,-0.057221514157089134,külot
218,0.9660912738713764,pilav maraş tarhana aşure yapım kullanılan değlip dövül
219,0.03501025802389099,oğul
220,0.01393980606583374,duvak
221,0.6753608123747025,dut
222,0.9762727553361461,rüzgar ulaşmadık yer
223,0.9830553261127144,bir şey yan taraf bina yan taraf insan yanak
224,0.04634447078511386,dökülüyor
225,0.9814877089025723,bir yemek tür hamur yapılır
226,0.14288744837871933,kümes
227,-0.09287928382535401,dünürç
228,0.9569058836588528,tarla pay
229,0.9243493012726394,doğur diş sığır
230,0.8515113103418473,sar döven tokmak
231,0.8298609702609614,i̇yi
232,0.9624129922094502,ot
233,0.1889674142817998,ada
234,0.9412662225313633,erkek kardeş abi
235,0.9678086429795805,meş ağaç
236,0.726223474962431,ail birey topla
237,-0.01818656445100888,ehil
238,0.05464691364480992,ahmet
239,0.31618664152413156,genellik
240,0.31845300062686493,elç işbirlikç
241,-0.049264039864083016,manas
242,-0.11929636453612977,ulaştırmak
243,0.4796703048044425,herhalde
244,-0.17541077854339626,yengeç
245,0.9782419153904768,ek biçer parmak takılan tah koruyuç
246,0.4796703048044425,herhalde
247,-0.04118416034430734,utanmak
248,0.978999680439852,yen dok keç yavru biz ik emilik olt
249,0.014406691929308966,am
250,0.949423255912455,köpek yavru
251,0.868449352018063,aşak doğr meyil
252,0.1480205763866065,ramp
253,0.003467551992795092,ermen
254,-0.1704736459399971,esans
255,0.9752787037820462,ateş odun
256,0.8415018716890084,sahi mi
257,0.3650159085408376,eşarp
258,-0.0693030718439005,apaçık
259,0.9791110763220814,başka yer sa adlandırılan et kesme kullanılan alet
260,0.9586018573370348,tarla hat çekilme
261,0.9350373878432519,savurarak elem iş
262,0.9822205615105996,bir yer bekleyerek avlar buluduk yer gelme isteyen avcı iç
263,0.21994646371220994,tuzak
264,0.08714475577256203,hoç
265,0.9111267980789277,yaramaz ahlaks
266,0.4547063299874638,kazak
267,0.7724490620536855,kirl
268,0.9291533582714978,i̇çi boş
269,0.9640623622496189,boş iş
270,0.9445735699754523,haşlan buğday
271,0.20990538647363746,tir tir
272,0.9716761103474069,tarla toh ekilme önç sürülme
273,0.07019990091884992,fırlatmak
274,-0.05878451109913274,topaç
275,0.9438289563038447,parça parça
276,0.9562540822582151,kuru ek kök
277,0.9706268241978295,olgunlaş olan
278,0.9663857515019683,kat elbise
279,0.9779544191430383,tavuk alt konan yumur
280,0.09716729814334665,kabir
281,0.9830229710105007,mısır unun yapılan bir tür yemek
282,0.8692351079526482,sık tas
283,0.6550302866561397,güverç
284,0.9474311176590535,güverç çocuk gallep avın git
285,0.13630549836968398,sincap
286,-0.04096914322626638,pipo
287,0.9691018699733895,kötü yaramaz kat
288,0.9747396582616487,ağaç kabuk
289,0.9747396582616487,ağaç kabuk
290,0.945884622901676,diş köpek
291,0.931096482894344,mutfak eşya
292,0.08343856168264481,pardü
293,0.9012183065971447,raf
294,0.9790143874070482,ağaç dal eğme yarayan çatal
295,0.042254283161818784,dom
296,0.9705627978130962,yaşl ağaç
297,0.5420805035156775,hava kararma
298,0.6675585749579995,yaşl
299,0.9668487772145833,kap
300,0.9752348031594043,hayvan yeşil ot olarak yedirmek ekilen arpa başak çıkar
301,0.8504446644404449,otun yararlanmak ekil arp
302,0.9606124174267257,bahçe kapı
303,0.919244701559816,sık
304,0.2516677491596343,yalan
305,0.9689712201479896,tava sahan yumur yemek yokt misafir gaygan yapt
306,0.7849246828350223,kazık
307,0.9324331645232481,yol
308,0.9791477221372351,tahta yapıl üzer yük taşıma yarayan aygıt
309,0.9624129922094502,ot
310,0.9723443225781594,atlar kontrol yular birlik ağz takılan maden parça
311,0.9642448229626408,döven harman sürm alet
312,0.9776192469756111,hayvan ağz vurulur ek sap ezıp tane ayıran altıkesk
313,0.9455443480913781,yen
314,0.9570400521092328,kap ses
315,0.9591833460482296,ayak
316,-0.08824557747985762,kıçıkırık
317,0.08071943696518924,ötmek
318,0.9477467186509306,sarı yak renk
319,0.9666204835747284,ölçü kap
320,0.9800615524192144,keç koy yüy kesme yarayan makas
321,0.06170538206693396,kısrak
322,0.7106002359719471,ekilecek soğan
323,0.5926164879218192,cimr
324,0.10378029995425764,tırtıl
325,0.9402861597736891,takip etmek
326,0.011144219542491035,kıvırcık
327,0.9681080677148205,büyük iğn çuvalt
328,0.9666499936824351,çuvaldız büyük
329,0.9811497648317342,küçük ağaç parça kıymık
330,0.9772869105699948,bir bitki
331,-0.017249203392392668,isınmak
332,0.1877271102852917,kaşınmak
333,0.9541396545082091,şeker pancar patetes kısm
334,0.15806676758398294,alınmak
335,0.2940421378139053,ukal ufak
336,0.9116468872967404,kıl yapılmıış halat
337,0.9786587554864211,canavar ayın büyük gulyabani küçük
338,0.9682957081406043,yan kıl toz
339,0.9730178703670732,ağaç oyuk
340,0.5718972777655003,koşmak
341,0.056710791467628474,bırakıver
342,0.20308723190137948,cev
343,0.025708050059383133,kozan
344,0.610220224848258,yeşil
345,0.04647522396736426,yetm
346,0.36879465965239605,mantar
347,0.8150363595864428,şişman
348,0.9767435911628247,bir serç tür
349,0.9419707007289881,kötü cins
350,0.9562413066390951,der
351,0.9138010219212587,koca kız kardeş
352,0.9810086010377779,i̇ki çelik ölçek bir grat denir
353,0.8972882726752271,hav atmak
354,0.9077940252737211,hint horoz kuş tüy kabartarak kasılma
355,0.820233742273724,kürek kemik
356,0.9786430291740001,kedigil bir ked
357,0.9786140273847116,bir böcek
358,0.9774918129090866,yavrulayacak hayvan
359,0.9412924031373746,ked köpek yavru
360,0.9372030581091692,kuluçka yat tavuk
361,0.9764041866567228,bir ahlat tür
362,0.9860370443023968,al yet litrelik ağz yayvan bakır kalay su süt kap
363,0.9832842293952393,küçük baş hayvan ahır
364,0.9791602562669887,küçük
365,0.530164247974861,yayık
366,0.9627546625395705,gün taraf
367,-0.10552485559548896,kutla
368,0.9822458213293807,bir ağaç
369,-0.07874598487246944,hangi
370,0.9776826109415538,kuş tutmak yapılan tuzak
371,0.8900505186311068,çabuk
372,0.9779861122211294,oğlak keç ara diş keç i̇ki hakına var sene süt veri
373,0.9592854679387439,doğur keç
374,0.9760257865166091,kalbur kasnak takı der lif yapıl elem kap
375,0.252648694314371,helva
376,0.8293797677200607,olgunlaş
377,0.8392117475572918,at boyn takılır
378,0.17717852417509666,yorulmak
379,0.9551090027817749,atlar pulluk gem çekme boyn takılan
380,0.9824013088212524,çiriş otun kökü toz yapılan hamur el edilen teryak
381,0.9712300256668341,büyük çuval
382,0.5390475006332238,biçims
383,0.8450513085850785,or kazan
384,0.9807715281045748,bir ağaç tür
385,0.9568026510629373,keç boynızu
386,0.9098333471709035,bitki
387,0.5963244624334839,ha kâhya
388,0.32788664568987563,hati
389,0.03965616569702966,i̇ntikam
390,0.9789407276914871,gölgelik amaç ağaç sundur on üzer atılan dal
391,0.9827623750102213,küçük taş parça
392,0.9892333538346405,su kap ov
393,0.4796703048044425,herhalde
394,0.05126088689971241,bey
395,0.3547136552263175,i̇pek
396,0.6033749156454358,üzüm döküntü
397,0.29806331084723836,salıncak
398,0.11353335635542891,kürdan
399,0.3942377587317115,hor görmek
400,-0.16942539813210242,ürkütmek
401,0.969146204782614,yan yan aynı paralel olm hali
402,0.9378140675564958,yuvarlak
403,0.11011614922933652,fol
404,0.5390475006332238,biçims
405,0.30632742840387417,komik
406,0.20385358341341814,kalabalık
407,0.9880649759067746,su bitki bak oluşan piramit şekl yık
408,0.2223415071050761,kabada
409,0.9193189382131044,ham incir meyve
410,0.9615140126696307,tohum tarla ekme önç ıslatmak
411,0.9861061820731029,buğda su karıştırmak
412,0.9248308605616338,yük sesl ağlamak
413,0.9199580931700593,i̇şe yaramaz
414,0.9790456163226529,argo bir beddu
415,0.0,
416,0.5204571655084934,rahmetlik öl
417,0.038794007514133595,i̇brik
418,0.2499195802138373,i̇şçi
419,-0.02637724512958775,rızk
420,0.9367251537509556,çul çuval kil dok tezgah
421,0.9677253670703266,bitki ağaç filiz
422,-0.07008444477804822,fil
423,0.08190121899363875,eşkı
424,0.9127773450312497,sabah olma
425,0.9777976746422511,bir kuş
426,0.9174032779188634,lamba aydınlat araç
427,0.004143944066736932,zayıflamak
428,0.9596728953681722,erkeklik al tek
429,0.011302845258553629,i̇ken
430,0.9141449681780807,yaramaz gevez
431,-0.03813501257419963,i̇ğne
432,0.9098333471709035,bitki
433,0.9244314171799473,kims yok
434,0.9655909699701587,sonr iler taraf
435,-0.21417847289281666,biriktir
436,0.9746155277961998,vücu değişik yer oluşan kızar i̇rişgit et sucuk
437,0.942907299917662,un koyulan sofr
438,-0.01766792178333572,kuşburn
439,0.98359793392751,ekmek yaparken üzer un konulan büyük kal bez
440,0.9836493653454921,ekmek yaparken hamur tahta alt kullanılan üzer un dökülen
441,0.9802484675507671,telaş iç
442,0.9281656166537735,oldukç fazl
443,0.9516198454358432,buğday elek
444,0.9747396582616487,ağaç kabuk
445,0.9803606589455499,konakla yer
446,0.8862757486954247,taşlık arazi
447,0.9168507099052856,kar kış
448,0.042254283161818784,dom
449,0.9786140273847118,bir böcek
450,0.97885534487432,ayran herhangi bir şey karıştırıl hali
451,0.9676356072717986,i̇nce der
452,0.9702257569476149,küçük çap
453,0.9828277287126757,bayan bir hitap söz
454,0.0918432067839674,kertenke
455,0.15498657812327954,kimyon
456,0.9772869105699948,bir bitki
457,0.9747861229180267,kayalık yer
458,0.06783238158917947,yıkılmak
459,0.30906169569016506,se
460,0.949311837150871,sonr
461,0.15415913438001982,çen
462,0.0918432067839674,kertenke
463,0.972836716366599,ocak yarı yan odun parça
464,0.2674537630450053,meş
465,0.9732952483658903,arp buğday tahı eledik sonr sara üst kalan ar
466,0.02478501243138137,kıpırdamak
467,0.9513034197853696,hafif s
468,0.972579607742651,küçük sabu
469,0.7678627715824726,ta
470,0.9531034585489462,dut meyve ham
471,0.9787458860419803,dokumacılık kullanılan bir aygıt
472,0.968260439420445,i̇p eğirmek dört çapraz kanat tahta yapıl
473,0.9833149786045081,koy yün keç kıl ip yapma yarayan bir aygıt
474,0.5619687245867362,bağl
475,0.9782168891876116,sünnet olan çocuk tu kiş
476,0.6491755059144564,halat
477,0.9718164648540145,uç sivr sop
478,0.7017327120594252,börek
479,0.9772869105699948,bir bitki
480,-0.057221514157089134,külot
481,0.9850578866305673,demir alet yapılan yer
482,0.7196688492948768,yara
483,0.9796161425601368,man sığır hareket kısıtlamak bir ayak bağlanan ağırlık
484,-0.002192034302526333,köstebek
485,0.983661244894297,faregil bir hayvan
486,0.9586189682673579,der işi ugraşan kiş
487,0.917296065937717,deve yavru
488,0.1515885726172061,i̇skemle
489,0.8593353864870686,giys atlet
490,0.9748937933996198,kuze bakan soğuk yer
491,0.9791602562669887,küçük
492,0.9933618875817017,su
493,0.9200531150432767,gün
494,0.9035353452906667,küncü toplan hali
495,0.9760845089479663,yaban hayvan sürü
496,0.9539464912430266,at yavru ilk gün ad
497,0.780539915222771,i̇leri doğr süpürmek
498,-0.012548926045523892,burçak
499,0.14151266423995973,i̇kinci askerlik
500,0.4260361058882376,tantana gürültü
501,0.009422566520266785,nemlen
502,0.036059441663758796,lap
503,0.14711848914300846,eziklik
504,0.868449352018063,aşak doğr meyil
505,0.9818165487333332,toprak yer üzer silindir sıkıştırmak
506,0.9748212270883517,sil şekl taş
507,0.9777340262314058,birbir karıştırıl yemek düğün yemek
508,0.9778520730254134,büyük büyük ir ir
509,0.9731626374367621,büyük salyangoz
510,0.56200766367776,aydınlat cihaz lüks
511,0.19673156139129527,hantal
512,0.8150363595864428,şişman
513,0.9802476210968767,uzun ağaç
514,0.15532361097218664,mağar
515,0.37551046464595544,havlu
516,0.9726191941089475,harman dövülen sap tane saman ayırmak yık halin
517,0.9388179825981957,ayı yavru
518,0.4825261723024178,tort çöp
519,0.7751836941137312,rezil olmak
520,0.818610405774177,etraf rahatsızlık veriç gürül
521,0.10026940747741159,rezil
522,0.6878106847707575,çoban salata
523,0.6081372956598106,par
524,0.9769698121863328,sar renk bir çeşit çiçek
525,0.9748740984531074,bir tür ızgara mangal
526,0.7535777241668072,hastalık
527,0.9008899659615176,çamaşır manda
528,0.9789470545038192,saban kullanılan küçük sop
529,0.965648487842555,mısır
530,0.9677674325848016,uzun sop
531,0.9831755755879956,saban çift sürülür hayvan ürkütme yarayan bir sop
532,0.9410644157893447,kadar
533,0.49392138267067587,çamur
534,0.09563149045475632,alıngan
535,0.6768570590441755,çiv
536,0.9571130147023679,yak piş yumur
537,-0.006282495153994316,muhtar
538,0.11113167358976397,murat istek
539,0.9501855364897022,bataklık halin gel çamur
540,0.9442458954802228,elin iş gelmez ada
541,0.9709576548817342,akarsu kenar mil toprak bulunduk alan
542,0.6919239095794366,gömlek
543,0.9397669031226362,güzel iyi
544,0.8694958448719254,eski parçalan
545,0.9679121360227526,parçalan bez yık
546,0.37477038432885035,traktör
547,0.9833275354833703,küçük düz taş
548,0.9758787329429609,küçük sinek
549,-0.008304712057841009,moll
550,0.977530698698816,et yermeyen hayvan
551,0.1670911049266855,müjdelik
552,0.7748065903685754,bal
553,0.5517540482132797,vakit
554,0.8739651405328991,saps bıçak
555,0.06459764674650373,yapacak
556,0.046816412960465154,yapıyor
557,0.0,
558,-0.07357527876416829,ne
559,0.0,
560,0.4584788717913917,ninn söylemek
561,0.0,
562,0.26422464815036056,nine
563,0.7015328488650452,gerek var
564,0.0,
565,0.9640811320717925,el yabanç yurt
566,0.9820324526008031,ateş yakılan yer
567,0.39396756643384334,kaba uyar
568,0.917713605246772,dük davet edilir verilen hedi daveti
569,0.9550308657032962,omuz taşınan odun
570,0.9410644157893447,kadar
571,0.9543667124107362,on sonr
572,0.7846208406044344,or öyl
573,0.3424027696052151,bağlamak
574,0.9410644157893447,kadar
575,0.3213757374163473,halk
576,0.2750886051538952,korkak
577,0.9680167569700784,ölmek üzer
578,0.9745504475416025,bir tür ilen beddu
579,0.9816327191767522,çayır hava bir bölge ayrılma yayılma uzun bir hala bir
580,0.9842307305605942,genel büyük baş hayvan bağlamak kullanılan bir tür ip
581,0.08274242313549235,yürü
582,0.8137170335605224,kapa
583,0.16607269035918265,i̇htiyaçlar
584,0.9286244816973089,ö taraf
585,0.9350254620842083,geçen gün
586,0.9085098897515524,ötek taraf
587,0.9819452798323355,yer serilen kal çul
588,0.9209808078247046,keklik yavru
589,0.9761011859499776,yer serilmek
590,0.8741735766012643,atlar semer eyer vücûduna bağlayan kuşak
591,0.4071505676626707,palamut
592,0.8584321553613814,gelincik çiçek
593,0.9779487693009172,el ayak birbir dolaşmak
594,0.10526332363283428,patiska
595,0.9592324381804695,çocuk ayakkabı
596,0.974997189908835,yırtıç hayvan ses
597,0.9781924295507576,bir çeşit kumaş
598,0.8945081123445542,güzel
599,0.040499408544282134,zaval
600,0.8184272696163108,ani
601,-0.13325297495884333,peraken
602,0.37551046464595544,havlu
603,0.9521596464212254,ek deme
604,0.9309996995130053,elbise
605,0.23410508602518237,saklanacak
606,0.3666668856761345,saklambaç
607,0.047563307804320415,saklanıp
608,0.9179127020596777,saklanbaç oyun
609,0.014193489863178442,saklanmak
610,0.8706583221458072,ardıç tür
611,0.14288744837871933,kümes
612,0.14288744837871933,kümes
613,0.27663585109910505,pantolon
614,0.979177804583643,bir delik geçmek
615,0.0877248094417859,boşanmak
616,0.9665097144218241,camuz man küçük yavru
617,0.9701801483696548,kur kil görünüm verims toprak
618,0.11489860617285738,si
619,0.8700453625242042,yanıç çam yaprak topluluk
620,0.9569458400606137,mısır püskü
621,0.36112512331757823,ked
622,0.6770002441858731,yürüyüp gitmek
623,-0.10790747991551149,uymak
624,0.4722520303043901,hikaye söylen
625,0.9323967956713811,sübyan çocuk
626,0.8844043166078306,acel çabuk
627,0.9838388296271842,üzer yemek pişirmek kullanılan demir alet
628,0.9840872246253041,al yet litre süt alabilen hayvan süt sağmak kullanılan maden
629,0.9751843821496702,fasulye badem çekirdek palamut ik parça
630,0.9577926471730451,koyun sıv dışkı ark bacak yün yapışarak kuruma
631,0.9408666469621254,i̇çerisi kısmen ıslak geniş alan
632,-0.2251116788318755,i̇pucu
633,0.978683274890096,saban kullanılan öküz boyn getirilen kıs
634,0.18429348770055132,gelişigüzel
635,0.978178133844761,büyük kalbur
636,0.9693359872312128,büyük gözenek elek
637,0.971319542970635,çıkılma güç yer
638,0.8986649525284135,bıçak
639,0.4327066359046646,helk kov
640,0.9874758955687062,i̇çi kalay bakır bakraç su taşıma kullanılır litre su alır
641,0.583611637112684,tabak teps
642,0.838399748814411,biraz acel koşmak
643,0.9534940110885082,gel alay
644,0.9252170309782262,bakır tabak
645,0.4888534753164888,tan
646,0.23115518725974205,alçak eng
647,0.9418534526229221,nehir yakalanan odun parçalan
648,0.5847701016009573,sel sürükledik çöp
649,0.8876636475464923,sık olmamak
650,0.8229990426593876,sıcak
651,0.9294209490441356,fazl ıs neden bunalmak
652,0.9375390346540483,eşek yavru
653,0.376447377037188,kaygan
654,0.9830569861581504,kıç üst oturarak bir yer aşak kaymak
655,0.9763351004812666,pur toprak oluşan yamaç
656,0.5271066255445604,tokat
657,0.9487209540655686,sem ot
658,0.9671641396249728,dinlendirilen tarla
659,0.965723499075373,argo öl üzer çıkan giys
660,0.9761542528586235,küçük ufak
661,0.9783689736238648,sap demir bıçak
662,0.11377050925822609,süleyman
663,0.8380432998795407,merdiven
664,0.07873683720009975,salyangoz
665,0.9813385798478282,baş işaret parmak uç ara uzunluk ölçü
666,0.9557092263254616,kamış yapıl dü
667,0.9595925955637232,sürülen tarla
668,0.6648252518701792,bulaşık sünger
669,0.006929501774479076,çelenk
670,0.9775532015070398,toprak ev üst çık
671,0.9802476210968767,uzun ağaç
672,0.6591875244930696,duvar terazi
673,0.981308709421894,el iç vurulan tokat
674,0.9721001348111591,haym yapım dal tutmak kullanılan sundur
675,-0.19589100306509055,çağlayan
676,0.9758213754204603,hoş koku yaln koklamak yetiştirilen bir kavu cins
677,0.9715562950873214,biçil ekin yık şekl değil çember şekl istiflenme
678,0.9809831322079031,bir kişi sırt taşıyacak kadar odun çal biçil ek yük
679,0.9418530376531689,yük
680,0.9808379087266882,datel şekl kat baş örtü
681,0.9831581390346027,pamuk çalı toplama hazır hale gel pamuk iç barındıran kap
682,0.3604769330595389,yulaf
683,0.22828563465638319,şimt
684,-0.09542060439833397,alkış
685,0.759529948000917,tatl
686,0.9566491831628066,doğur koy
687,0.980273180840665,kuz koy ara diş koy biz ik şişek var
688,0.17163237331428183,kışkırtmak
689,0.048846778879297226,şur
690,0.6890722147482697,laf
691,0.9293570173841706,tah çardak
692,0.12672198799575363,tahtaç
693,0.8573647264602127,det yapt ben san anahtar vert taman
694,0.19473328125626319,hani bilir
695,-0.010620259496026713,seyir
696,0.9779710969179791,üzer çörek pişen yass taş
697,0.9363067291046101,boş laf
698,0.7169860692454376,denk düşmek
699,0.9196002339177505,sop
700,0.8184272696163108,ani
701,0.6938690670687757,dalga geçmek
