model_name,document_index,similarity_score,comment
word2vec_lemmatized_cbow_win2_dim100.model,120,0.6510016724531854,bir çeşit kuş türü
word2vec_lemmatized_cbow_win2_dim100.model,121,0.6339512767261362,tohumlu bir çeşit bitki
word2vec_lemmatized_cbow_win2_dim100.model,122,0.6527717772321102,bir çeşit serçe
word2vec_lemmatized_cbow_win2_dim100.model,123,0.026356278457395355,tırnak izi
word2vec_lemmatized_cbow_win2_dim100.model,124,0.5620545639954591,sıvı katı olmayan
word2vec_lemmatized_cbow_win2_dim100.model,125,0.2084805505990857,tahtaravelli
word2vec_lemmatized_cbow_win2_dim100.model,126,0.17786522371891517,çizgi
word2vec_lemmatized_cbow_win2_dim100.model,127,0.44975342044903666,geveze yaramaz iyilik bilmez
word2vec_lemmatized_cbow_win2_dim100.model,128,0.263528329584381,maki bitkisi çeşidi
word2vec_lemmatized_cbow_win2_dim100.model,129,-0.13716767592713427,tamamen
word2vec_lemmatized_cbow_win2_dim100.model,130,0.7143768080114733,küçük helkecik
word2vec_lemmatized_cbow_win2_dim100.model,131,0.42633270330785844,i̇şe yaramaz
word2vec_lemmatized_cbow_win2_dim100.model,132,0.013239279545646777,baykuş
word2vec_lemmatized_cbow_win2_dim100.model,133,-0.19959204912265677,hindi
word2vec_lemmatized_cbow_win2_dim100.model,134,0.5685600401152424,kısa boylu
word2vec_lemmatized_cbow_win2_dim100.model,135,0.30537400387811175,sigara
word2vec_lemmatized_cbow_win2_dim100.model,136,0.03666168219353968,civciv
word2vec_lemmatized_cbow_win2_dim100.model,137,0.24487834138172007,hartlap ağacının meyvesi
word2vec_lemmatized_cbow_win2_dim100.model,138,0.08793153415470581,cevap
word2vec_lemmatized_cbow_win2_dim100.model,139,0.5103833151694317,genellikle tarlaları temizlemek toplanan taş yığını
word2vec_lemmatized_cbow_win2_dim100.model,140,0.33375481158819065,közde pişmiş et
word2vec_lemmatized_cbow_win2_dim100.model,141,0.6922156096202221,yolların çakıştığı yer
word2vec_lemmatized_cbow_win2_dim100.model,142,-0.08481619067038192,melez
word2vec_lemmatized_cbow_win2_dim100.model,143,0.7283337430541527,kuş avlamak kullanılan lastiklerde içine taş konulan deri bölüm
word2vec_lemmatized_cbow_win2_dim100.model,144,0.6539666421826067,bir böcek türü
word2vec_lemmatized_cbow_win2_dim100.model,145,0.19124826990905086,oğlağın büyüğü
word2vec_lemmatized_cbow_win2_dim100.model,146,0.24387059828086402,teke
word2vec_lemmatized_cbow_win2_dim100.model,147,-0.010994037838598689,çekirge
word2vec_lemmatized_cbow_win2_dim100.model,148,-0.20287776278573566,ölçek
word2vec_lemmatized_cbow_win2_dim100.model,149,0.7419620958958821,tahtadan yapılmış kg buğday alabilen tahıl ölçeği
word2vec_lemmatized_cbow_win2_dim100.model,150,0.43448091243047493,pirincin tarladaki hali
word2vec_lemmatized_cbow_win2_dim100.model,151,0.14359166813380989,cevizin yarısı
word2vec_lemmatized_cbow_win2_dim100.model,152,0.18625322827274793,bulaşık
word2vec_lemmatized_cbow_win2_dim100.model,153,0.7112497530351922,traktörde römorkun üzerine tahtalarla ilave yapılmış şekli bir çeten saman
word2vec_lemmatized_cbow_win2_dim100.model,154,-0.006701497491504836,fidan
word2vec_lemmatized_cbow_win2_dim100.model,155,0.6401215654147946,akarsu yatağında büyük virajlar nedeniyle suyun bir süre ters akıp tekrar
word2vec_lemmatized_cbow_win2_dim100.model,156,0.7094332299175381,yumurtayla yapılan bir yemek türü
word2vec_lemmatized_cbow_win2_dim100.model,157,-0.013343320346429599,tutam
word2vec_lemmatized_cbow_win2_dim100.model,158,0.6519502946228901,menengiç bir bitki
word2vec_lemmatized_cbow_win2_dim100.model,159,0.6353670222208059,kırılması zor olan ceviz çıtırık
word2vec_lemmatized_cbow_win2_dim100.model,160,0.037855289429282415,pamuk tohumu
word2vec_lemmatized_cbow_win2_dim100.model,161,0.21802305020704732,yıkanmak
word2vec_lemmatized_cbow_win2_dim100.model,162,0.03731720391830652,serçe
word2vec_lemmatized_cbow_win2_dim100.model,163,0.7010703542406358,küçük parça
word2vec_lemmatized_cbow_win2_dim100.model,164,0.7155178773648251,bir anda
word2vec_lemmatized_cbow_win2_dim100.model,165,0.019906585443213325,sürahi
word2vec_lemmatized_cbow_win2_dim100.model,166,0.8035471498913009,i̇çi kalaylı küçük bakır bakraç litre su alır
word2vec_lemmatized_cbow_win2_dim100.model,167,0.6785326729379961,tarla bahçelerin kenarındaki çitleri örmek kullanılan çalılar
word2vec_lemmatized_cbow_win2_dim100.model,168,0.6933779653834985,taşlarla oynanan bir oyun
word2vec_lemmatized_cbow_win2_dim100.model,169,0.685868256837403,ağacın kollarının ilk ayrıldığı yer
word2vec_lemmatized_cbow_win2_dim100.model,170,0.6809727575520876,büyük tahta kaşık yannıktan iki çömçe ayran al
word2vec_lemmatized_cbow_win2_dim100.model,171,0.7203051967137232,keçi kılından dokunan yaygı olarak kullanılan düz desensiz dokuma
word2vec_lemmatized_cbow_win2_dim100.model,172,0.14264810036215536,davulun tokmağı
word2vec_lemmatized_cbow_win2_dim100.model,173,0.6924288813776713,tohumlu bir ağaç
word2vec_lemmatized_cbow_win2_dim100.model,174,0.4734923779414396,yukarı doğru
word2vec_lemmatized_cbow_win2_dim100.model,175,-0.005966019677374673,cepken
word2vec_lemmatized_cbow_win2_dim100.model,176,0.4862159064494302,ev
word2vec_lemmatized_cbow_win2_dim100.model,177,0.0471308957275557,tohumluk
word2vec_lemmatized_cbow_win2_dim100.model,178,0.07953421365557539,dolma tüfeğin kötüsü
word2vec_lemmatized_cbow_win2_dim100.model,179,0.01623257189918044,dantel
word2vec_lemmatized_cbow_win2_dim100.model,180,0.12865168443523792,tarlanın nemini alması
word2vec_lemmatized_cbow_win2_dim100.model,181,0.7686614573892225,küçük bir hareket kıpırtı
word2vec_lemmatized_cbow_win2_dim100.model,182,0.5242541210102774,payandalık yapmak dayak durda unlukları beygire yükleyelim
word2vec_lemmatized_cbow_win2_dim100.model,183,0.12323592410747528,eskimek
word2vec_lemmatized_cbow_win2_dim100.model,184,0.1366862672551376,önce
word2vec_lemmatized_cbow_win2_dim100.model,185,0.09027194867295915,başla bakayım
word2vec_lemmatized_cbow_win2_dim100.model,186,0.03394769374258199,mahsustan
word2vec_lemmatized_cbow_win2_dim100.model,187,0.012544961130643698,bak
word2vec_lemmatized_cbow_win2_dim100.model,188,0.16599438740569616,delilenme
word2vec_lemmatized_cbow_win2_dim100.model,189,0.17193078952515783,sürekli dönmemek üzere
word2vec_lemmatized_cbow_win2_dim100.model,190,0.04819152790002371,tekme
word2vec_lemmatized_cbow_win2_dim100.model,191,0.6890913098120661,tarhana aşı karıştırmaya yarayan aygıt
word2vec_lemmatized_cbow_win2_dim100.model,192,0.17506039713834193,toplamak
word2vec_lemmatized_cbow_win2_dim100.model,193,0.7101381260263417,bir sonraki gün
word2vec_lemmatized_cbow_win2_dim100.model,194,0.08854233682915331,devirde
word2vec_lemmatized_cbow_win2_dim100.model,195,0.08211535115440909,ötekisinde
word2vec_lemmatized_cbow_win2_dim100.model,196,0.07522704748738729,teyze
word2vec_lemmatized_cbow_win2_dim100.model,197,-0.08307507676120184,gir
word2vec_lemmatized_cbow_win2_dim100.model,198,0.15123282851540082,girmek
word2vec_lemmatized_cbow_win2_dim100.model,199,0.5288914029968982,fazla taşkın
word2vec_lemmatized_cbow_win2_dim100.model,200,0.05118920960884421,yarık yarık
word2vec_lemmatized_cbow_win2_dim100.model,201,0.7226739164221252,büyük taş
word2vec_lemmatized_cbow_win2_dim100.model,202,0.2081622859563455,sıkı
word2vec_lemmatized_cbow_win2_dim100.model,203,0.7101401319118948,çitler kullanılan ağaç kazıklar bahçenin ağılı bir yük dikeç gerek
word2vec_lemmatized_cbow_win2_dim100.model,204,0.0002523648671389784,anahtar
word2vec_lemmatized_cbow_win2_dim100.model,205,0.414661268874861,güzel konuşan
word2vec_lemmatized_cbow_win2_dim100.model,206,0.03264057369263178,kilitlemek
word2vec_lemmatized_cbow_win2_dim100.model,207,-0.07910254368132764,dur
word2vec_lemmatized_cbow_win2_dim100.model,208,-0.06468163179326532,dinle hele
word2vec_lemmatized_cbow_win2_dim100.model,209,0.3254452050343358,aniden ortaya çıkmak
word2vec_lemmatized_cbow_win2_dim100.model,210,0.6469890312261517,ekin sapını patosa atmaya yarayan alet
word2vec_lemmatized_cbow_win2_dim100.model,211,0.04242477014267729,çekiştirmek
word2vec_lemmatized_cbow_win2_dim100.model,212,0.2462237775878728,takla
word2vec_lemmatized_cbow_win2_dim100.model,213,0.04037986794730278,durdu
word2vec_lemmatized_cbow_win2_dim100.model,214,0.2462237775878728,takla
word2vec_lemmatized_cbow_win2_dim100.model,215,0.7367360422241733,büyük bakır kazan
word2vec_lemmatized_cbow_win2_dim100.model,216,0.47752512051931917,çamaşır yıkamak deri perşembe günü anam yuyacak
word2vec_lemmatized_cbow_win2_dim100.model,217,-0.008437196717158,külot
word2vec_lemmatized_cbow_win2_dim100.model,218,0.6107608246828997,pilav maraş tarhanası aşure yapımında kullanılan değlipte dövülmüş
word2vec_lemmatized_cbow_win2_dim100.model,219,0.04514382378229344,oğul
word2vec_lemmatized_cbow_win2_dim100.model,220,-0.04780059967730556,duvak
word2vec_lemmatized_cbow_win2_dim100.model,221,0.11513652188997517,dut
word2vec_lemmatized_cbow_win2_dim100.model,222,0.6274530725345078,rüzgarın ulaşmadığı yer
word2vec_lemmatized_cbow_win2_dim100.model,223,0.6442829945356496,bir şeyin yan tarafı binaların yan tarafı insan yanakları
word2vec_lemmatized_cbow_win2_dim100.model,224,-0.13481674010717157,dökülüyor
word2vec_lemmatized_cbow_win2_dim100.model,225,0.7119817248278846,bir yemek türü hamurdan yapılır
word2vec_lemmatized_cbow_win2_dim100.model,226,0.14473627938192732,kümes
word2vec_lemmatized_cbow_win2_dim100.model,227,0.17424481833905248,dünürcü
word2vec_lemmatized_cbow_win2_dim100.model,228,0.41461309446404626,tarla payı
word2vec_lemmatized_cbow_win2_dim100.model,229,0.36010385822218693,doğurmamış dişi sığır
word2vec_lemmatized_cbow_win2_dim100.model,230,0.20586274395475312,sarımsak döven tokmak
word2vec_lemmatized_cbow_win2_dim100.model,231,0.2897395466765862,i̇yi
word2vec_lemmatized_cbow_win2_dim100.model,232,0.5550224772412278,ot
word2vec_lemmatized_cbow_win2_dim100.model,233,0.1405599439603628,adam
word2vec_lemmatized_cbow_win2_dim100.model,234,0.4307723463394167,erkek kardeş abi
word2vec_lemmatized_cbow_win2_dim100.model,235,0.2008856574551804,meşe ağacı
word2vec_lemmatized_cbow_win2_dim100.model,236,0.19219294761625327,aile bireylerinin toplamı
word2vec_lemmatized_cbow_win2_dim100.model,237,-0.10217111372691647,ehil
word2vec_lemmatized_cbow_win2_dim100.model,238,0.00512923005119624,ahmet
word2vec_lemmatized_cbow_win2_dim100.model,239,0.15343054957620883,genellikle
word2vec_lemmatized_cbow_win2_dim100.model,240,-0.05445171386211291,elçi işbirlikçi
word2vec_lemmatized_cbow_win2_dim100.model,241,-0.0053742348367001765,manasız
word2vec_lemmatized_cbow_win2_dim100.model,242,-0.22690187202746373,ulaştırmak
word2vec_lemmatized_cbow_win2_dim100.model,243,0.17603905926490507,herhalde
word2vec_lemmatized_cbow_win2_dim100.model,244,-0.025958399268689127,yengeç
word2vec_lemmatized_cbow_win2_dim100.model,245,0.5944506169846291,ekin biçerken parmaklara takılan tahta koruyucular
word2vec_lemmatized_cbow_win2_dim100.model,246,0.17603905926490507,herhalde
word2vec_lemmatized_cbow_win2_dim100.model,247,-0.0202018881384652,utanmak
word2vec_lemmatized_cbow_win2_dim100.model,248,0.6531101025470152,yeni doğmuş keçi yavrusu bizim iki emiliğimiz oldu
word2vec_lemmatized_cbow_win2_dim100.model,249,0.21023271939687396,amca
word2vec_lemmatized_cbow_win2_dim100.model,250,0.5831027944705565,köpek yavrusu
word2vec_lemmatized_cbow_win2_dim100.model,251,0.6246186926453314,aşağı doğru meyilli
word2vec_lemmatized_cbow_win2_dim100.model,252,-0.09461511519125285,rampa
word2vec_lemmatized_cbow_win2_dim100.model,253,-0.1467814569517802,ermeni
word2vec_lemmatized_cbow_win2_dim100.model,254,0.08193086954922532,esans
word2vec_lemmatized_cbow_win2_dim100.model,255,0.4801735005902735,ateşli odun
word2vec_lemmatized_cbow_win2_dim100.model,256,0.3130228493786495,sahi mi
word2vec_lemmatized_cbow_win2_dim100.model,257,0.06733385077948446,eşarp
word2vec_lemmatized_cbow_win2_dim100.model,258,0.04782850002041017,apaçık
word2vec_lemmatized_cbow_win2_dim100.model,259,0.6641743162498395,başka yerlerde satır adlandırılan et kesmede kullanılan alet
word2vec_lemmatized_cbow_win2_dim100.model,260,0.26672966913985374,tarlaya hat çekilmesi
word2vec_lemmatized_cbow_win2_dim100.model,261,0.4690399613754318,savurarak eleme işi
word2vec_lemmatized_cbow_win2_dim100.model,262,0.6367111705665285,bir yerde bekleyerek avların buluduğu yere gelmesini isteyen avcıların içinde
word2vec_lemmatized_cbow_win2_dim100.model,263,0.06853893448744433,tuzak
word2vec_lemmatized_cbow_win2_dim100.model,264,0.10217243620017098,hoca
word2vec_lemmatized_cbow_win2_dim100.model,265,0.473643080402647,yaramaz ahlaksız
word2vec_lemmatized_cbow_win2_dim100.model,266,0.06153668718293322,kazak
word2vec_lemmatized_cbow_win2_dim100.model,267,0.32704868508308244,kirli
word2vec_lemmatized_cbow_win2_dim100.model,268,0.5567933890923522,i̇çi boş
word2vec_lemmatized_cbow_win2_dim100.model,269,0.5483228943580299,boş iş
word2vec_lemmatized_cbow_win2_dim100.model,270,0.5026693890275292,haşlanmış buğday
word2vec_lemmatized_cbow_win2_dim100.model,271,-0.02955969058093493,tir tir
word2vec_lemmatized_cbow_win2_dim100.model,272,0.22427521855170512,tarlanın tohum ekilmeden önce sürülmesi
word2vec_lemmatized_cbow_win2_dim100.model,273,-0.12279081404929297,fırlatmak
word2vec_lemmatized_cbow_win2_dim100.model,274,0.16581273524049142,topaç
word2vec_lemmatized_cbow_win2_dim100.model,275,0.10824699184790298,parça parça
word2vec_lemmatized_cbow_win2_dim100.model,276,0.5154201783569468,kurumuş ekin kökü
word2vec_lemmatized_cbow_win2_dim100.model,277,0.6652874198178804,olgunlaşmamış olan
word2vec_lemmatized_cbow_win2_dim100.model,278,0.43013447812199695,kadın elbisesi
word2vec_lemmatized_cbow_win2_dim100.model,279,0.5616032668233574,tavuğun altına konan yumurta
word2vec_lemmatized_cbow_win2_dim100.model,280,0.056648332888952366,kabir
word2vec_lemmatized_cbow_win2_dim100.model,281,0.7189730537595245,mısır unundan yapılan bir tür yemek
word2vec_lemmatized_cbow_win2_dim100.model,282,-0.059063399641973297,sıkınta tasa
word2vec_lemmatized_cbow_win2_dim100.model,283,0.1385953555099605,güvercin
word2vec_lemmatized_cbow_win2_dim100.model,284,0.22792893199029352,güvercin çocuklar gallep avına gitti
word2vec_lemmatized_cbow_win2_dim100.model,285,-0.07888307838025549,sincap
word2vec_lemmatized_cbow_win2_dim100.model,286,-0.15537847353180434,pipo
word2vec_lemmatized_cbow_win2_dim100.model,287,0.5851010974045032,kötü yaramaz kadın
word2vec_lemmatized_cbow_win2_dim100.model,288,0.5960725799950477,ağaç kabuğu
word2vec_lemmatized_cbow_win2_dim100.model,289,0.5960725799950477,ağaç kabuğu
word2vec_lemmatized_cbow_win2_dim100.model,290,0.5046763025486543,dişi köpek
word2vec_lemmatized_cbow_win2_dim100.model,291,0.1245719448175636,mutfak eşyası
word2vec_lemmatized_cbow_win2_dim100.model,292,-0.04784222202930934,pardüsü
word2vec_lemmatized_cbow_win2_dim100.model,293,0.1647922800997752,raf
word2vec_lemmatized_cbow_win2_dim100.model,294,0.6744460330065954,ağacın dalını eğmeye yarayan çatal
word2vec_lemmatized_cbow_win2_dim100.model,295,0.01593819768924544,domuz
word2vec_lemmatized_cbow_win2_dim100.model,296,0.5740240665052523,yaşlı ağaç
word2vec_lemmatized_cbow_win2_dim100.model,297,-0.1122855308140405,havanın kararması
word2vec_lemmatized_cbow_win2_dim100.model,298,0.24007262421229206,yaşlı
word2vec_lemmatized_cbow_win2_dim100.model,299,0.4644946614784932,kapı
word2vec_lemmatized_cbow_win2_dim100.model,300,0.5413069871945884,hayvanlara yeşil ot olarak yedirmek ekilen arpanın başak çıkarmamış
word2vec_lemmatized_cbow_win2_dim100.model,301,0.23508290251826885,otundan yararlanmak ekilmiş arpa
word2vec_lemmatized_cbow_win2_dim100.model,302,0.25612966492893463,bahçe kapısı
word2vec_lemmatized_cbow_win2_dim100.model,303,0.26851735207713523,sık
word2vec_lemmatized_cbow_win2_dim100.model,304,-0.03647408869303897,yalan
